"GSM773540",1
"GSM773541",2
"GSM773542",1
"GSM773543",1
"GSM773544",1
"GSM773545",3
"GSM773546",1
"GSM773547",2
"GSM773548",1
"GSM773549",3
"GSM773550",1
"GSM773551",3
"GSM773552",2
"GSM773553",1
"GSM773554",1
"GSM773555",2
"GSM773556",1
"GSM773557",2
"GSM773558",1
"GSM773559",3
"GSM773560",4
"GSM773561",4
"GSM773562",3
"GSM773563",2
"GSM773564",2
"GSM773565",2
"GSM773566",4
"GSM773567",4
"GSM773568",2
"GSM773569",4
"GSM773570",4
"GSM773571",2
"GSM773572",4
"GSM773573",1
"GSM773574",4
"GSM773575",2
"GSM773576",4
"GSM773577",4
"GSM773578",1
"GSM773579",2
"GSM773580",4
"GSM773581",2
"GSM773582",1
"GSM773583",4
"GSM773584",2
"GSM773585",2
"GSM773586",1
"GSM773587",2
"GSM773588",4
"GSM773589",3
"GSM773590",4
"GSM773591",2
"GSM773592",1
"GSM773593",2
"GSM773594",4
"GSM773595",3
"GSM773596",4
"GSM773597",2
"GSM773598",1
"GSM773599",4
"GSM773600",4
"GSM773601",1
"GSM773602",3
"GSM773603",2
"GSM773604",3
"GSM773605",4
"GSM773606",4
"GSM773607",4
"GSM773608",2
"GSM773609",2
"GSM773610",4
"GSM773611",3
"GSM773612",4
"GSM773613",4
"GSM773614",2
"GSM773615",1
"GSM773616",3
"GSM773617",3
"GSM773618",3
"GSM773619",2
"GSM773620",3
"GSM773621",4
"GSM773622",2
"GSM773623",2
"GSM773624",2
"GSM773625",3
"GSM773626",2
"GSM773627",2
"GSM773628",1
"GSM773629",4
"GSM773630",2
"GSM773631",1
"GSM773632",1
"GSM773633",3
"GSM773634",4
"GSM773635",3
"GSM773636",1
"GSM773637",2
"GSM773638",3
"GSM773639",1
"GSM773640",2
"GSM773641",3
"GSM773642",1
"GSM773643",3
"GSM773644",4
"GSM773645",1
"GSM773646",4
"GSM773647",4
"GSM773648",2
"GSM773649",4
"GSM773650",1
"GSM773651",1
"GSM773652",2
"GSM773653",4
"GSM773654",3
"GSM773655",1
"GSM773656",4
"GSM773657",4
"GSM773658",1
"GSM773659",3
"GSM773660",2
"GSM773661",2
"GSM773662",4
"GSM773663",2
"GSM773664",3
"GSM773665",4
"GSM773666",2
"GSM773667",3
"GSM773668",1
"GSM773669",4
"GSM773670",3
"GSM773671",4
"GSM773672",4
"GSM773673",1
"GSM773674",4
"GSM773675",2
"GSM773676",4
"GSM773677",3
"GSM773678",2
"GSM773679",3
"GSM773680",2
"GSM773681",4
"GSM773682",2
"GSM773683",1
"GSM773684",2
"GSM773685",3
"GSM773686",3
"GSM773687",3
"GSM773688",4
"GSM773689",2
"GSM773690",2
"GSM773691",2
"GSM773692",2
"GSM773693",3
"GSM773694",3
"GSM773695",3
"GSM773696",2
"GSM773697",1
"GSM773698",1
"GSM773699",2
"GSM773700",4
"GSM773701",4
"GSM773702",2
"GSM773703",2
"GSM773704",3
"GSM773705",4
"GSM773706",2
"GSM773707",2
"GSM773708",1
"GSM773709",4
"GSM773710",3
"GSM773711",4
"GSM773712",1
"GSM773713",2
"GSM773714",1
"GSM773715",1
"GSM773716",4
"GSM773717",4
"GSM773718",4
"GSM773719",2
"GSM773720",3
"GSM773721",4
"GSM773722",2
"GSM773723",3
"GSM773724",4
"GSM773725",3
"GSM773726",2
"GSM773727",2
"GSM773728",3
"GSM773729",2
"GSM773730",2
"GSM773731",3
"GSM773732",2
"GSM773733",2
"GSM773734",4
"GSM773735",2
"GSM773736",2
"GSM773737",3
"GSM773738",1
"GSM773739",1
"GSM773740",2
"GSM773741",1
"GSM773742",1
"GSM773743",2
"GSM773744",1
"GSM773745",4
"GSM773746",4
"GSM773747",1
"GSM773748",4
"GSM773749",3
"GSM773750",3
"GSM773751",3
"GSM773752",1
"GSM773753",2
"GSM773754",4
"GSM773755",1
"GSM773756",3
"GSM773757",2
"GSM773758",3
"GSM773759",1
"GSM773760",2
"GSM773761",4
"GSM773762",1
"GSM773763",2
"GSM773764",4
"GSM773765",4
