"GSM1465990",1
"GSM1465991",1
"GSM1465992",2
"GSM1465993",3
"GSM1465994",1
"GSM1465995",2
"GSM1465996",3
"GSM1465997",2
"GSM1465999",3
"GSM748053",1
"GSM748054",2
"GSM748055",2
"GSM748056",1
"GSM748058",1
"GSM748059",3
"GSM748061",3
"GSM748062",3
"GSM748063",2
"GSM748064",1
"GSM748065",1
"GSM748066",2
"GSM748068",1
"GSM748069",1
"GSM748071",1
"GSM748073",1
"GSM748074",1
"GSM748075",1
"GSM748077",1
"GSM748078",1
"GSM748079",1
"GSM748080",1
"GSM748081",3
"GSM748083",1
"GSM748084",1
"GSM748085",2
"GSM748087",1
"GSM748089",1
"GSM748090",1
"GSM748091",2
"GSM748092",1
"GSM748093",1
"GSM748094",1
"GSM748095",2
"GSM748096",2
"GSM748097",3
"GSM748098",3
"GSM748099",1
"GSM748100",1
"GSM748103",1
"GSM748104",1
"GSM748108",1
"GSM748110",2
"GSM748111",1
"GSM748112",2
"GSM748113",3
"GSM748115",1
"GSM748116",1
"GSM748117",2
"GSM748120",3
"GSM748121",1
"GSM748122",2
"GSM748123",1
"GSM748124",1
"GSM748125",1
"GSM748126",1
"GSM748127",1
"GSM748128",1
"GSM748130",2
"GSM748131",1
"GSM748132",1
"GSM748136",2
"GSM748137",1
"GSM748138",1
"GSM748140",3
"GSM748142",1
"GSM748144",1
"GSM748145",2
"GSM748146",1
"GSM748147",2
"GSM748148",1
"GSM748150",1
"GSM748151",1
"GSM748154",3
"GSM748155",2
"GSM748156",2
"GSM748159",2
"GSM748162",1
"GSM748163",2
"GSM748164",1
"GSM748165",1
"GSM748166",1
"GSM748170",1
"GSM748171",1
"GSM748172",3
"GSM748173",1
"GSM748174",3
"GSM748177",2
"GSM748179",3
"GSM748180",1
"GSM748181",1
"GSM748182",3
"GSM748183",1
"GSM748186",1
"GSM748187",1
"GSM748188",1
"GSM748189",1
"GSM748192",2
"GSM748193",2
"GSM748195",2
"GSM748196",2
"GSM748197",2
"GSM748198",2
"GSM748199",3
"GSM748200",1
"GSM748201",2
"GSM748202",3
"GSM748203",3
"GSM748206",3
"GSM748207",2
"GSM748209",2
"GSM748210",2
"GSM748211",1
"GSM748212",3
"GSM748213",3
"GSM748214",3
"GSM748215",3
"GSM748216",1
"GSM748217",3
"GSM748218",3
"GSM748219",2
"GSM748220",3
"GSM748221",3
"GSM748222",3
"GSM748227",3
"GSM748229",1
"GSM748239",2
"GSM748240",2
"GSM748242",1
"GSM748243",1
"GSM748244",2
"GSM748245",3
"GSM748246",2
"GSM748247",3
"GSM748248",2
"GSM748249",2
"GSM748250",1
"GSM748251",1
"GSM748253",3
"GSM748254",3
"GSM748255",3
"GSM748256",1
"GSM748257",2
"GSM748258",3
"GSM748259",3
"GSM748260",3
"GSM748261",3
"GSM748262",3
"GSM748263",3
"GSM748264",1
"GSM748265",1
"GSM748266",3
"GSM748271",2
"GSM748272",3
"GSM748273",2
"GSM748275",3
"GSM748276",1
"GSM748278",1
"GSM748280",1
"GSM748281",1
"GSM748282",2
"GSM748283",1
"GSM748285",3
"GSM748287",2
"GSM748288",3
"GSM748291",3
"GSM748294",2
"GSM748295",1
"GSM748296",2
"GSM748297",2
"GSM748299",2
"GSM748300",2
"GSM748301",2
"GSM748302",3
"GSM748303",1
"GSM748304",3
"GSM748305",2
"GSM748306",2
"GSM748307",1
"GSM748308",2
"GSM748309",3
"GSM748310",1
"GSM748311",1
"GSM748312",1
"GSM748313",2
"GSM748315",1
"GSM748316",2
"GSM748317",1
"GSM748320",3
"GSM748321",1
"GSM748323",2
"GSM748324",1
"GSM748325",1
"GSM748326",2
"GSM748327",2
"GSM748328",2
"GSM748329",3
"GSM748330",3
"GSM748332",2
"GSM748333",2
"GSM748334",1
"GSM748335",3
"GSM748336",1
"GSM748337",2
"GSM748338",2
"GSM748339",3
"GSM748342",1
"GSM748343",3
"GSM748345",3
"GSM748346",2
"GSM748347",3
"GSM748348",3
"GSM748350",2
"GSM748351",2
"GSM748352",2
"GSM748353",2
"GSM748354",3
"GSM748355",2
"GSM748356",2
"GSM748357",1
"GSM748358",2
"GSM748359",3
"GSM748360",2
"GSM748361",2
"GSM748362",1
"GSM748363",3
"GSM748364",3
"GSM748365",2
"GSM748366",2
